headline_quote,best_body_sentence,best_body_quote,label,best_quote_sim,best_sim,quote_len,ctx_len,n_votes,majority_pred,easy_correct,easy_wrong,hard
['박삼구 전 회장이 아시아나항공 정말 팔까'],[송기영 기자 rckye@chosunbiz.com] [연지연 기자,박삼구 회장과 엮이고 싶지 않다는 이야기를 잠재 매수 후보군 기업으로 들었다,0,0.6189829111099243,0.6330628991127014,6,13,6,1,False,True,False
['설 앞두고 한우값 점점 오르니… 저렴한 수입육 더 팔릴까 걱정'],문 씨는 “한우 값이 오르면 수입육을 찾는 이들이 늘어 걱정”이라고 말했다.,한우 값이 오르면 수입육을 찾는 이들이 늘어 걱정,0,0.8143411874771118,0.7920646071434021,10,54,0,0,True,False,False
['고맙다'],// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} 작년 대규모 신약기술 수출에 포상… 1인당 4000만원꼴… 1년 연봉 상당/“허리띠 졸라매고 큰 성취 이뤄내 모든 임직원에 고마움·마음의 빚” 작년 대규모 신약기술 수출에 포상… 1인당 4000만원꼴… 1년 연봉 상당/“허리띠 졸라매고 큰 성취 이뤄내 모든 임직원에 고마움·마음의 빚” 한미약품 직원들이 지난해 체결한 대규모 신약 기술 수출에 대한 포상으로 1년 연봉에 해당하는 성과급을 받는다.,허리띠 졸라매고 큰 성취 이뤄내 모든 임직원에 고마움 마음의 빚,0,0.5955712795257568,0.3817982971668243,1,89,6,1,False,True,False
['우리집 김치 나도 안먹어'],"그는 그러나 ""웬만한 고급 식당이 아니고선 '얼마나 맛있는지'보다는 '얼마나 싼지'가 음식 장사의 관건인데 당연히 중국산 아니냐""며 ""나도 우리집 김치는 안 먹는다""고 덧붙였다.",나도 우리집 김치는 안 먹는다,0,0.962549328804016,0.6894459128379822,4,62,4,1,False,False,True
['서민 술인데…올려? 말어?'],가격동결 선언한 '이제우린' 소주[맥키스 제공] 가격동결 선언한 '이제우린' 소주[맥키스 제공] 가격동결 선언한 '이제우린' 소주[맥키스 제공] 이처럼 지방 소주사들이 가격 인상에 선뜻 나서지 못하는 데는 소주가 서민의 술이라는 이미지가 강하기 때문이다.,위스키나 맥주 등 다른 주류 가격을 올릴 때는 여론이 뜨겁지 않지만 서민의 술인 소주 가격을 올릴 때는 찬반양론이 매번 크게 엇갈린다,1,0.5530441403388977,0.5683457851409912,3,62,4,1,False,False,True
['시급은 올랐는데…'],남녀간 소득차이는 더 벌어졌다.,작년 한 해 소비부진 자영업체 휴폐업 증가 등 경기불황으로 아르바이트 노동시장의 수요가 줄었기 때문,1,0.2724906504154205,0.3823956251144409,2,21,6,1,True,False,False
['정부 믿고 주택담보대출 바꿨는데 손해만'],금융위 김용범 금융정책국장은 “정부정책에 부응해 신중하고 합리적으로 결정한 사람들이 특정 시점에 그런(손해) 부분이 발생한 것은 불가피한 측면이 있다”며 “고정금리도 대출 후 3년이 지나면 중도상환수수료 없이 다른 대출로 갈아탈 수 있다”고 말했다.,정부에서 하라는 대로 고정금리로 대출받아 꼬박꼬박 원금까지 갚았다가 손해만 보고 바보가 된 기분입니다 ,0,0.7507586479187012,0.5714282393455505,5,73,6,1,False,True,False
"['현대차, 따라하기는 그만']",▶ '욕망의 불꽃' 주인공들이 타는 차 알고보니.., 현대차 현대차는 따라하기보다는 혁신을 추구해야 한다 ,0,0.6612184047698975,0.6467270851135254,3,44,3,1,False,False,True
['대한통운 관심있다'],특징주!' ▶ (재테크)전세난 대책!,네,0,0.5588072538375854,0.8514394760131836,2,12,2,0,False,False,True
['위키리크스서 밝힌 현회장 멘트는 왜곡'],"명품증권방송 최저가 이용 + 주식매매수수료 무료 [관련기사] ☞ 현정은 회장, 새해 화두 ""교토삼굴·탈토지세"" [관련기사] ☞ 현정은 회장, 새해 화두 ""교토삼굴·탈토지세"" 현정은 회장, 새해 화두 ""교토삼굴·탈토지세"" ☞ 현대상선, 자사주 187만주 721억에 처분 ☞ 현대상선, 자사주 187만주 721억에 처분 현대상선, 자사주 187만주 721억에 처분 ☞ 김석동 ""현대건설 채권단, 책임감·신뢰 보여줘야"" ☞ 김석동 ""현대건설 채권단, 책임감·신뢰 보여줘야"" 김석동 ""현대건설 채권단, 책임감·신뢰 보여줘야"" ☞ 현대상선, 김성만 부회장·이석희 사장 선임 ☞ 현대상선, 김성만 부회장·이석희 사장 선임 현대상선, 김성만 부회장·이석희 사장 선임 ▶ (머니마켓) 성공투자의 지름길 '오늘의 추천주' ▶ (머니마켓) 성공투자의 지름길 '오늘의 추천주' ▶ (머니마켓) 성공투자의 지름길 '오늘의 추천주' ▶ (머니마켓) 오늘의 증권정보 '상승포착!",당시 스티븐슨 대사에게 전한 대화의 상당부분이 사실과 다르게 왜곡돼 있는 등 오류가 많다,1,0.5974205136299133,0.8282467126846313,5,114,3,1,False,False,True
['삼성상용차 분식 3124억'],"의혹4)경영지원, 홍보, 예비군중대, 신문화팀 경비가 ‘유형자산’이라니?",구체적으로 97회계년도 분식회계 규모는 2217억이며 여기에다 삼성중공업 부실자산 인수에 따른 분식회계 907억원을 합할 경우 총 분식규모는 3124억원,0,0.4796221852302551,0.8298879861831665,3,45,3,1,False,False,True
['올해 우리경제 한순간에 잘못될 수 있는 어려운 상황'],"2015.1.4/뉴스1 © News1 장수영 기자 기획재정부 시무식 신년사 기획재정부 시무식 신년사 (세종=뉴스1) 최경환 기자 = 최경환 부총리 겸 기획재정부 장관은 4일 올해 우리 경제에 대해 ""한순간에 잘못될 수도 있는"" 어려운 상황이라고 전망했다.",대내적으로는 경기회복세가 아직 탄탄하지 않은 가운데 기업과 가계부채 등 잠재되어 있는 리스크 요인으로 인해 여건변화에 따라 한 순간에 잘못될 수도 있는 상황,0,0.816068172454834,0.8344556093215942,8,71,4,1,False,False,True
['보너스카드 쓰면 현금영수증 덤'],한 고객이 OK캐쉬백 가맹점에서 현금 영수증을 받기 위해 카드와 현금을 계산대에 제시하고 있다.[서울신문]정유사들의 보너스카드 마케팅이 주목받고 있다., 캐쉬백 가맹점에서 포인트 적립과 현금영수증의 혜택을 동시에 받을 수 있기 때문에 알뜰 소비족 들의 만족도가 커졌다 ,1,0.6527340412139893,0.3788837194442749,4,46,4,1,False,False,True
['전세금 많이 올랐다는데…'],전세금 시가총액이 크게 늘어난 것은 글로벌 금융 위이후 매수심리 및 투자심리가 위축되면서 전세 쏠림 현상이 뚜렷해진 것으로 풀이된다.,최근 정부의 전월세 대책에도 이처럼 전세난이 지속되는 이유는 무엇보다 신규 공급되는 아파트가 절대적으로 부족한 이유가 크다,1,0.3873265385627746,0.615920901298523,3,48,6,1,True,False,False
"['수출대국 한국, 서비스업은 수입대국']","최용민 국제무역연구원 연구위원은 ""서비스 무역은 고용과 경상수지에 큰 영향을 끼치지만 그동안 제조업 위주 발전전략으로 우리나라에서 제대로 조명받지 못했다""고 말했다.",제조업과 서비스업의 수출순위 차이가 제조업 기준 10대 수출국 가운데 가장 커서 서비스 수출의 경쟁력 제고가 절실하다,1,0.693251371383667,0.2227625846862793,4,68,6,1,True,False,False
"['한국, 경제위기 극복 모범국']",한은은 임금지급과 임금수입의 불균형이 커진 데 대해 세계경제의 침체와 한국경제의 상대적 활력을 꼽고 있다.,글로벌 금융위기 이후 주요국 경기가 침체돼 해외 일자리는 줄어든 반면 우리나라는 위기를 비교적 빠르게 극복하면서 외국 근로자들이 몰린 것 같다,1,0.4306128621101379,0.3210615515708923,4,64,3,1,False,False,True
['노후 준비 제대로 못했어요'],이는 연구원이 설문조사 전문기관인 코리아리서치센터에 의뢰해 5월 18일부터 6월 17일까지 제주를 제외한 전국의 만 20세 이상 성인 남녀 1천200명을 대상으로 조사한 결과다.,정년 연장되면 더 근무하겠다,1,0.2977523803710937,0.3298200070858001,4,49,5,1,False,False,True
"['1년새 매출 급감, 한 명 고용도 힘들다']",상권 쇠퇴·경쟁업체 출현 등으로 매출 감소 상권 쇠퇴·경쟁업체 출현 등으로 매출 감소 형편이 어렵다 보니 고용인원은 평균 1명이 채 안 됐다.,폐업 경험이 1회 이상 있다,1,0.5416940450668335,0.6780316829681396,7,36,3,1,False,False,True
['면목없고 민망…인생 모든 것인 아시아나 떠나보낸다'],"// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} 사내게시판에 심경·인사 글 ""마음은 언제나 아시아나와 함께 있을 것"" 박삼구 전 금호아시아나그룹 회장[연합뉴스 자료사진] 박삼구 전 금호아시아나그룹 회장[연합뉴스 자료사진] 박삼구 전 금호아시아나그룹 회장[연합뉴스 자료사진] (서울=연합뉴스) 김동규 기자 = 박삼구 전 금호아시아나그룹 회장이 아시아나항공 매각과 관련해 임직원에게 ""면목 없고 민망한 마음""이라고 사과했다.",이제 저는 아시아나를 떠나보낸다,0,0.7364002466201782,0.5410787463188171,6,69,4,1,False,False,True
"['갤럭시 폴드, 접는 자국 선명···힌지쪽엔 1.5㎜ 틈새']",또 갤럭시 폴드를 펼쳤을 경우 중간을 아래위로 가로지르는 접는 자국도 선명하게 남는 것으로 드러났다.,갤럭시 폴드의 첫 인상은 펼친 화면에 접힌 자국이 있지만 꽤 견고해 보이고 스크린을 여닫는 느낌이 좋았다,1,0.6383450627326965,0.6864311695098877,7,43,4,1,False,False,True
['내생애 가장 비싼 한가위'],"광주광역시의 J씨(60)도 ""열무 두 단을 사니 1만원이 넘었다""면서 ""이게 말이 되느냐""고 정부를 성토했다.",열무 두 단을 사니 1만원이 넘었다,1,0.64573073387146,0.618759036064148,4,50,5,1,False,False,True
['주문 쏟아져…여긴 무역전쟁 몰라'],하지만 거리의 시작을 알리는 입간판에 다다르자 예상이 빗나갔다는 것을 직감했다.,공실의 주요인도 무역전쟁의 직접적인 여파보다는 중국 내 경쟁 심화와 임대료 상승,1,0.6474148035049438,0.5994585752487183,4,36,5,1,False,False,True
['화장품택배 속 구김종이…뽁뽁이보다 비싸지만 환경 생각했죠'],"머리로는 환경을 생각하면서도 손은 당장 더 예쁘고 화려한 제품으로 가는 것도 현실이므로, 무조건 일괄적으로 적용하기는 어렵다.",유통 면에서 보자면 뽁뽁이만큼 싸고 편하고 완충효과가 좋은 것은 없다,1,0.6059479117393494,0.6469252109527588,6,48,3,1,False,False,True
['아파트는 당신 줄게'],부부싸움을 한 뒤 반성문처럼 쓰는 ‘각서’가 대표적이다.,그동안 고생 많았어 아파트는 당신 줄게 ,0,0.8408931493759155,0.6070990562438965,3,27,4,1,False,False,True
['유통 부문 속터지네'],"허창수 그룹 회장에 이어 허동수 GS칼텍스 회장,강말길 GS홈쇼핑 부회장,김갑렬 GS건설 사장 등이 잇따라 취임 기자간담회를 가진 것과는 대조적이다.",우리 유통 전문기업 맞아 ,1,0.7954562306404114,0.4324244558811188,3,62,6,1,True,False,False
['택배기사 평균 연소득 6천937만원…1억원 이상 연봉자 559명'],"// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} [한국경제TV 김태학 기자] [한국경제TV 김태학 기자] CJ대한통운이 지난해 자사 택배기사의 수입을 분석한 결과, 평균 연 소득이 6,937만원, 월 578만원으로 나타났다고 밝혔습니다.",택배기사 연 소득은 국내 개인 사업자 평균 사업소득인 4 290만원을 상회하는 수준,1,0.2093471735715866,0.2345152497291565,7,59,5,1,False,False,True
['이젠 어떡해'],// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} 롯데월드타워 면세점 전경&lt;&gt; 롯데월드타워 면세점 전경&lt;&gt; 롯데월드타워 면세점 전경<> (서울=연합뉴스) 고유선 기자 = 롯데면세점 월드타워점이 영업을 시작한 지 1년여 만에 문을 닫게 되자 3천억원을 들여 새단장한 제2롯데 에비뉴엘동 7∼8층 활용 계획을 두고 롯데의 고민이 깊어지고 있다.,매우 특수한 상황인데다 아직 관세청의 발표가 난 지 며칠 지나지 않아 면세점이 있던 공간을 어떻게 활용할지는 결정된 것이 없다,1,0.3682269752025604,0.341984361410141,2,57,4,1,False,False,True
['짬뽕서 오징어 찾으면 로또 당첨'],정혁준 기자 june@hani.co.kr,요즘 짬뽕에서 오징어를 찾는다면 로또에 당첨되는 것과 마찬가지,0,0.908817172050476,0.5478764772415161,5,39,2,0,False,False,True
['우리 파는대로 포장·납품 해라'],"한 식·음료업체 관계자는 “매출이 좋은 제품을 ‘아르아르피’ 방식으로 납품해 달라고 요구해, 납품 단가는 그대로인 상태에서 포장 설비도 만들지 못해 수작업으로 포장을 바꾸고 있다”며 “애초 대형마트 몫인 매장 관리나 판촉 인건비를 납품 업체에 전가해 놓고 ‘아르아르피’ 도입으로 비용이 줄었다 말하는 것은 어불성설”이라고 주장했다.",매출이 좋은 제품을 아르아르피 방식으로 납품해 달라고 요구해 납품 단가는 그대로인 상태에서 포장 설비도 만들지 못해 수작업으로 포장을 바꾸고 있다,1,0.6971710920333862,0.5759991407394409,4,85,6,1,True,False,False
['그래도 믿을 건 청약뿐'],그러나 가입자 수 증가폭은 예년만 못하다.,다만 유주택자의 당첨 가능성이 희박해지면서 가입자 수 증가폭은 과거만큼 폭발적이진 않을 것,1,0.4170212745666504,0.3256617784500122,4,52,5,1,False,False,True
